"","OTU","Sensitive_A","Tolerant_A","Sensitive_O","Tolerant_O"
"1794","HD5_S15_L004_contig_1467",FALSE,TRUE,FALSE,TRUE
"1795","HD5_S15_L004_contig_1551",TRUE,FALSE,FALSE,FALSE
"1796","HD5_S15_L004_contig_1560",TRUE,FALSE,FALSE,FALSE
"1797","HD5_S15_L004_contig_1581",FALSE,FALSE,TRUE,FALSE
"1798","HD5_S15_L004_contig_1654",TRUE,FALSE,FALSE,FALSE
"1799","HD5_S15_L004_contig_1713",TRUE,FALSE,TRUE,FALSE
"1800","HD5_S15_L004_contig_1935",TRUE,FALSE,FALSE,FALSE
"1801","HD5_S15_L004_contig_2063",FALSE,TRUE,FALSE,TRUE
"1802","HD5_S15_L004_contig_2069",FALSE,TRUE,FALSE,TRUE
"1803","HD5_S15_L004_contig_2125",FALSE,FALSE,TRUE,FALSE
"1804","HD5_S15_L004_contig_2166",TRUE,FALSE,FALSE,FALSE
"1805","HD5_S15_L004_contig_2301",TRUE,FALSE,FALSE,FALSE
"1806","HD5_S15_L004_contig_236",TRUE,FALSE,TRUE,FALSE
"1807","HD5_S15_L004_contig_2400",TRUE,FALSE,FALSE,FALSE
"1808","HD5_S15_L004_contig_2479",TRUE,FALSE,FALSE,FALSE
"1809","HD5_S15_L004_contig_2493",TRUE,FALSE,FALSE,FALSE
"1810","HD5_S15_L004_contig_2564",TRUE,FALSE,FALSE,FALSE
"1811","HD5_S15_L004_contig_264",TRUE,FALSE,FALSE,FALSE
"1812","HD5_S15_L004_contig_2926",TRUE,FALSE,TRUE,FALSE
"1813","HD5_S15_L004_contig_341",TRUE,FALSE,FALSE,FALSE
"1814","HD5_S15_L004_contig_366",FALSE,TRUE,FALSE,FALSE
"1815","HD5_S15_L004_contig_502",TRUE,FALSE,TRUE,FALSE
"1816","HD5_S15_L004_contig_506",TRUE,FALSE,FALSE,FALSE
"1817","HD5_S15_L004_contig_677",FALSE,FALSE,FALSE,TRUE
"1818","HD5_S15_L004_contig_714",TRUE,FALSE,TRUE,FALSE
"1819","HD5_S15_L004_contig_752",TRUE,FALSE,FALSE,FALSE
"1820","HD6_S17_L004_contig_1131",FALSE,FALSE,TRUE,FALSE
"1821","HD6_S17_L004_contig_1327",TRUE,FALSE,TRUE,FALSE
"1822","HD6_S17_L004_contig_1409",FALSE,FALSE,TRUE,FALSE
"1823","HD6_S17_L004_contig_1449",FALSE,TRUE,FALSE,FALSE
"1824","HD6_S17_L004_contig_1478",TRUE,FALSE,FALSE,FALSE
"1825","HD6_S17_L004_contig_1562",TRUE,FALSE,FALSE,FALSE
"1826","HD6_S17_L004_contig_1564",FALSE,FALSE,TRUE,FALSE
"1827","HD6_S17_L004_contig_182",FALSE,FALSE,FALSE,TRUE
"1828","HD6_S17_L004_contig_1847",FALSE,FALSE,FALSE,TRUE
"1829","HD6_S17_L004_contig_1908",TRUE,FALSE,TRUE,FALSE
"1830","HD6_S17_L004_contig_1966",FALSE,FALSE,FALSE,TRUE
"1831","HD6_S17_L004_contig_2010",TRUE,FALSE,TRUE,FALSE
"1832","HD6_S17_L004_contig_2108",FALSE,FALSE,FALSE,TRUE
"1833","HD6_S17_L004_contig_2203",TRUE,FALSE,FALSE,FALSE
"1834","HD6_S17_L004_contig_2224",TRUE,FALSE,FALSE,FALSE
"1835","HD6_S17_L004_contig_2241",TRUE,FALSE,FALSE,FALSE
"1836","HD6_S17_L004_contig_2280",FALSE,FALSE,FALSE,TRUE
"1837","HD6_S17_L004_contig_2351",TRUE,FALSE,FALSE,FALSE
"1838","HD6_S17_L004_contig_2353",TRUE,FALSE,FALSE,FALSE
"1839","HD6_S17_L004_contig_2453",FALSE,TRUE,FALSE,FALSE
"1840","HD6_S17_L004_contig_2571",FALSE,TRUE,FALSE,FALSE
"1841","HD6_S17_L004_contig_2617",TRUE,FALSE,FALSE,FALSE
"1842","HD6_S17_L004_contig_276",TRUE,FALSE,FALSE,FALSE
"1843","HD6_S17_L004_contig_2799",TRUE,FALSE,FALSE,FALSE
"1844","HD6_S17_L004_contig_2885",FALSE,FALSE,TRUE,FALSE
"1845","HD6_S17_L004_contig_3086",FALSE,TRUE,FALSE,FALSE
"1846","HD6_S17_L004_contig_3117",FALSE,FALSE,TRUE,FALSE
"1847","HD6_S17_L004_contig_3165",TRUE,FALSE,FALSE,FALSE
"1848","HD6_S17_L004_contig_509",TRUE,FALSE,TRUE,FALSE
"1849","HD6_S17_L004_contig_544",FALSE,FALSE,TRUE,FALSE
"1850","HD6_S17_L004_contig_598",TRUE,FALSE,TRUE,FALSE
"1851","HD6_S17_L004_contig_622",FALSE,FALSE,FALSE,TRUE
"1852","HD6_S17_L004_contig_66",TRUE,FALSE,TRUE,FALSE
"1853","HD6_S17_L004_contig_675",FALSE,FALSE,FALSE,TRUE
"1854","HD6_S17_L004_contig_80",FALSE,FALSE,FALSE,TRUE
"1855","HD6_S17_L004_contig_865",TRUE,FALSE,FALSE,FALSE
"1856","HD6_S17_L004_contig_931",FALSE,FALSE,TRUE,FALSE
"1857","HD7_S19_L004_contig_1024",TRUE,FALSE,FALSE,FALSE
"1858","HD7_S19_L004_contig_1025",FALSE,TRUE,FALSE,FALSE
"1859","HD7_S19_L004_contig_1085",FALSE,TRUE,FALSE,FALSE
"1860","HD7_S19_L004_contig_1128",TRUE,FALSE,FALSE,FALSE
"1861","HD7_S19_L004_contig_1194",TRUE,FALSE,FALSE,FALSE
"1862","HD7_S19_L004_contig_1311",FALSE,FALSE,FALSE,TRUE
"1863","HD7_S19_L004_contig_1612",FALSE,FALSE,TRUE,FALSE
"1864","HD7_S19_L004_contig_1643",FALSE,TRUE,FALSE,FALSE
"1865","HD7_S19_L004_contig_1771",FALSE,FALSE,TRUE,FALSE
"1866","HD7_S19_L004_contig_2011",TRUE,FALSE,TRUE,FALSE
"1867","HD7_S19_L004_contig_2027",FALSE,TRUE,FALSE,TRUE
"1868","HD7_S19_L004_contig_2105",TRUE,FALSE,FALSE,FALSE
"1869","HD7_S19_L004_contig_2268",TRUE,FALSE,FALSE,FALSE
"1870","HD7_S19_L004_contig_227",TRUE,FALSE,TRUE,FALSE
"1871","HD7_S19_L004_contig_2400",FALSE,FALSE,TRUE,FALSE
"1872","HD7_S19_L004_contig_2575",TRUE,FALSE,TRUE,FALSE
"1873","HD7_S19_L004_contig_2661",FALSE,FALSE,TRUE,FALSE
"1874","HD7_S19_L004_contig_2704",FALSE,TRUE,FALSE,TRUE
"1875","HD7_S19_L004_contig_2714",FALSE,FALSE,TRUE,FALSE
"1876","HD7_S19_L004_contig_2797",TRUE,FALSE,FALSE,FALSE
"1877","HD7_S19_L004_contig_2866",TRUE,FALSE,TRUE,FALSE
"1878","HD7_S19_L004_contig_3022",FALSE,FALSE,TRUE,FALSE
"1879","HD7_S19_L004_contig_3090",TRUE,FALSE,TRUE,FALSE
"1880","HD7_S19_L004_contig_3235",FALSE,FALSE,FALSE,TRUE
"1881","HD7_S19_L004_contig_3238",FALSE,TRUE,FALSE,FALSE
"1882","HD7_S19_L004_contig_3321",FALSE,TRUE,FALSE,FALSE
"1883","HD7_S19_L004_contig_3327",FALSE,FALSE,TRUE,FALSE
"1884","HD7_S19_L004_contig_3345",FALSE,FALSE,TRUE,FALSE
"1885","HD7_S19_L004_contig_344",FALSE,FALSE,TRUE,FALSE
"1886","HD7_S19_L004_contig_3512",TRUE,FALSE,TRUE,FALSE
"1887","HD7_S19_L004_contig_459",FALSE,FALSE,TRUE,FALSE
"1888","HD7_S19_L004_contig_462",TRUE,FALSE,FALSE,FALSE
"1889","HD7_S19_L004_contig_594",TRUE,FALSE,FALSE,FALSE
"1890","HD7_S19_L004_contig_652",FALSE,FALSE,TRUE,FALSE
"1891","HD7_S19_L004_contig_697",TRUE,FALSE,TRUE,FALSE
"1892","HD7_S19_L004_contig_752",FALSE,FALSE,TRUE,FALSE
"1893","HD7_S19_L004_contig_844",FALSE,TRUE,FALSE,FALSE
"1894","HD7_S19_L004_contig_871",FALSE,FALSE,TRUE,FALSE
"1895","HD7_S19_L004_contig_97",TRUE,FALSE,FALSE,FALSE
"1896","HD8_S21_L004_contig_1003",FALSE,FALSE,TRUE,FALSE
"1897","HD8_S21_L004_contig_1040",FALSE,FALSE,TRUE,FALSE
"1898","HD8_S21_L004_contig_1213",FALSE,FALSE,TRUE,FALSE
"1899","HD8_S21_L004_contig_1237",FALSE,FALSE,TRUE,FALSE
"1900","HD8_S21_L004_contig_1246",FALSE,FALSE,FALSE,TRUE
"1901","HD8_S21_L004_contig_1288",TRUE,FALSE,TRUE,FALSE
"1902","HD8_S21_L004_contig_1311",TRUE,FALSE,FALSE,FALSE
"1903","HD8_S21_L004_contig_1323",TRUE,FALSE,TRUE,FALSE
"1904","HD8_S21_L004_contig_153",FALSE,FALSE,TRUE,FALSE
"1905","HD8_S21_L004_contig_1585",FALSE,FALSE,TRUE,FALSE
"1906","HD8_S21_L004_contig_1592",TRUE,FALSE,FALSE,FALSE
"1907","HD8_S21_L004_contig_1629",TRUE,FALSE,TRUE,FALSE
"1908","HD8_S21_L004_contig_1634",TRUE,FALSE,FALSE,FALSE
"1909","HD8_S21_L004_contig_1976",TRUE,FALSE,TRUE,FALSE
"1910","HD8_S21_L004_contig_2059",TRUE,FALSE,FALSE,FALSE
"1911","HD8_S21_L004_contig_2127",FALSE,TRUE,FALSE,FALSE
"1912","HD8_S21_L004_contig_2143",TRUE,FALSE,FALSE,FALSE
"1913","HD8_S21_L004_contig_2203",FALSE,FALSE,TRUE,FALSE
"1914","HD8_S21_L004_contig_2269",FALSE,FALSE,FALSE,TRUE
"1915","HD8_S21_L004_contig_2298",TRUE,FALSE,FALSE,FALSE
"1916","HD8_S21_L004_contig_2299",FALSE,TRUE,FALSE,TRUE
"1917","HD8_S21_L004_contig_236",FALSE,FALSE,TRUE,FALSE
"1918","HD8_S21_L004_contig_2423",FALSE,FALSE,FALSE,TRUE
"1919","HD8_S21_L004_contig_2474",FALSE,TRUE,FALSE,FALSE
"1920","HD8_S21_L004_contig_2499",FALSE,FALSE,TRUE,FALSE
"1921","HD8_S21_L004_contig_2587",FALSE,FALSE,TRUE,FALSE
"1922","HD8_S21_L004_contig_2627",FALSE,FALSE,TRUE,FALSE
"1923","HD8_S21_L004_contig_2648",TRUE,FALSE,FALSE,FALSE
"1924","HD8_S21_L004_contig_2687",TRUE,FALSE,FALSE,FALSE
"1925","HD8_S21_L004_contig_2730",FALSE,FALSE,TRUE,FALSE
"1926","HD8_S21_L004_contig_2739",TRUE,FALSE,FALSE,FALSE
"1927","HD8_S21_L004_contig_2751",FALSE,TRUE,FALSE,FALSE
"1928","HD8_S21_L004_contig_2779",TRUE,FALSE,FALSE,FALSE
"1929","HD8_S21_L004_contig_2924",FALSE,FALSE,TRUE,FALSE
"1930","HD8_S21_L004_contig_3088",TRUE,FALSE,TRUE,FALSE
"1931","HD8_S21_L004_contig_3170",FALSE,FALSE,FALSE,TRUE
"1932","HD8_S21_L004_contig_3172",TRUE,FALSE,FALSE,FALSE
"1933","HD8_S21_L004_contig_3293",TRUE,FALSE,TRUE,FALSE
"1934","HD8_S21_L004_contig_3326",TRUE,FALSE,FALSE,FALSE
"1935","HD8_S21_L004_contig_3334",FALSE,TRUE,FALSE,FALSE
"1936","HD8_S21_L004_contig_398",FALSE,FALSE,TRUE,FALSE
"1937","HD8_S21_L004_contig_3987",TRUE,FALSE,TRUE,FALSE
"1938","HD8_S21_L004_contig_3996",FALSE,FALSE,TRUE,FALSE
"1939","HD8_S21_L004_contig_4028",FALSE,FALSE,TRUE,FALSE
"1940","HD8_S21_L004_contig_4030",FALSE,FALSE,TRUE,FALSE
"1941","HD8_S21_L004_contig_4055",FALSE,FALSE,FALSE,TRUE
"1942","HD8_S21_L004_contig_548",TRUE,FALSE,FALSE,FALSE
"1943","HD8_S21_L004_contig_554",TRUE,FALSE,TRUE,FALSE
"1944","HD8_S21_L004_contig_602",FALSE,FALSE,FALSE,TRUE
"1945","HD8_S21_L004_contig_692",TRUE,FALSE,FALSE,FALSE
"1946","HD8_S21_L004_contig_824",FALSE,FALSE,TRUE,FALSE
"1947","HD9_S23_L004_contig_121",FALSE,FALSE,TRUE,FALSE
"1948","HD9_S23_L004_contig_1216",TRUE,FALSE,TRUE,FALSE
"1949","HD9_S23_L004_contig_1220",TRUE,FALSE,FALSE,FALSE
"1950","HD9_S23_L004_contig_1240",FALSE,FALSE,TRUE,FALSE
"1951","HD9_S23_L004_contig_1306",FALSE,FALSE,TRUE,FALSE
"1952","HD9_S23_L004_contig_1309",TRUE,FALSE,TRUE,FALSE
"1953","HD9_S23_L004_contig_1340",FALSE,FALSE,FALSE,TRUE
"1954","HD9_S23_L004_contig_1436",FALSE,FALSE,TRUE,FALSE
"1955","HD9_S23_L004_contig_1442",TRUE,FALSE,FALSE,FALSE
"1956","HD9_S23_L004_contig_1472",FALSE,FALSE,FALSE,TRUE
"1957","HD9_S23_L004_contig_1485",FALSE,TRUE,FALSE,FALSE
"1958","HD9_S23_L004_contig_1688",TRUE,FALSE,FALSE,FALSE
"1959","HD9_S23_L004_contig_1737",TRUE,FALSE,FALSE,FALSE
"1960","HD9_S23_L004_contig_1800",FALSE,FALSE,FALSE,TRUE
"1961","HD9_S23_L004_contig_1823",FALSE,FALSE,TRUE,FALSE
"1962","HD9_S23_L004_contig_1858",TRUE,FALSE,TRUE,FALSE
"1963","HD9_S23_L004_contig_1864",FALSE,FALSE,FALSE,TRUE
"1964","HD9_S23_L004_contig_1953",TRUE,FALSE,TRUE,FALSE
"1965","HD9_S23_L004_contig_1959",FALSE,TRUE,FALSE,FALSE
"1966","HD9_S23_L004_contig_1973",TRUE,FALSE,TRUE,FALSE
"1967","HD9_S23_L004_contig_1987",FALSE,TRUE,FALSE,FALSE
"1968","HD9_S23_L004_contig_2024",FALSE,FALSE,FALSE,TRUE
"1969","HD9_S23_L004_contig_2061",TRUE,FALSE,FALSE,FALSE
"1970","HD9_S23_L004_contig_2084",FALSE,FALSE,TRUE,FALSE
"1971","HD9_S23_L004_contig_2140",TRUE,FALSE,TRUE,FALSE
"1972","HD9_S23_L004_contig_2176",TRUE,FALSE,FALSE,FALSE
"1973","HD9_S23_L004_contig_2228",TRUE,FALSE,TRUE,FALSE
"1974","HD9_S23_L004_contig_2397",TRUE,FALSE,FALSE,FALSE
"1975","HD9_S23_L004_contig_2420",TRUE,FALSE,TRUE,FALSE
"1976","HD9_S23_L004_contig_2462",TRUE,FALSE,TRUE,FALSE
"1977","HD9_S23_L004_contig_2512",TRUE,FALSE,FALSE,FALSE
"1978","HD9_S23_L004_contig_2533",TRUE,FALSE,TRUE,FALSE
"1979","HD9_S23_L004_contig_2575",TRUE,FALSE,TRUE,FALSE
"1980","HD9_S23_L004_contig_2582",FALSE,TRUE,FALSE,FALSE
"1981","HD9_S23_L004_contig_2799",TRUE,FALSE,TRUE,FALSE
"1982","HD9_S23_L004_contig_280",TRUE,FALSE,FALSE,FALSE
"1983","HD9_S23_L004_contig_2813",FALSE,FALSE,TRUE,FALSE
"1984","HD9_S23_L004_contig_2814",TRUE,FALSE,FALSE,FALSE
"1985","HD9_S23_L004_contig_2832",FALSE,TRUE,FALSE,FALSE
"1986","HD9_S23_L004_contig_2911",FALSE,TRUE,FALSE,TRUE
"1987","HD9_S23_L004_contig_2931",TRUE,FALSE,FALSE,FALSE
"1988","HD9_S23_L004_contig_3003",FALSE,FALSE,TRUE,FALSE
"1989","HD9_S23_L004_contig_3055",TRUE,FALSE,TRUE,FALSE
"1990","HD9_S23_L004_contig_3060",FALSE,FALSE,FALSE,TRUE
"1991","HD9_S23_L004_contig_3086",TRUE,FALSE,FALSE,FALSE
"1992","HD9_S23_L004_contig_3151",TRUE,FALSE,FALSE,FALSE
"1993","HD9_S23_L004_contig_3215",TRUE,FALSE,TRUE,FALSE
"1994","HD9_S23_L004_contig_3423",TRUE,FALSE,TRUE,FALSE
"1995","HD9_S23_L004_contig_3491",TRUE,FALSE,TRUE,FALSE
"1996","HD9_S23_L004_contig_3558",FALSE,TRUE,FALSE,FALSE
"1997","HD9_S23_L004_contig_3583",FALSE,FALSE,FALSE,TRUE
"1998","HD9_S23_L004_contig_3628",TRUE,FALSE,TRUE,FALSE
"1999","HD9_S23_L004_contig_38",FALSE,FALSE,FALSE,TRUE
"2000","HD9_S23_L004_contig_3827",TRUE,FALSE,TRUE,FALSE
"2001","HD9_S23_L004_contig_4025",TRUE,FALSE,FALSE,FALSE
"2002","HD9_S23_L004_contig_4074",TRUE,FALSE,TRUE,FALSE
"2003","HD9_S23_L004_contig_4107",TRUE,FALSE,FALSE,FALSE
"2004","HD9_S23_L004_contig_4221",TRUE,FALSE,TRUE,FALSE
"2005","HD9_S23_L004_contig_4226",TRUE,FALSE,FALSE,FALSE
"2006","HD9_S23_L004_contig_495",FALSE,FALSE,TRUE,FALSE
"2007","HD9_S23_L004_contig_500",TRUE,FALSE,TRUE,FALSE
"2008","HD9_S23_L004_contig_540",FALSE,FALSE,TRUE,FALSE
"2009","HD9_S23_L004_contig_563",TRUE,FALSE,TRUE,FALSE
"2010","HD9_S23_L004_contig_717",FALSE,FALSE,TRUE,FALSE
"2011","HD9_S23_L004_contig_723",FALSE,FALSE,FALSE,TRUE
"2012","HD9_S23_L004_contig_735",TRUE,FALSE,FALSE,FALSE
"2013","HD9_S23_L004_contig_770",FALSE,FALSE,TRUE,FALSE
"2014","HD9_S23_L004_contig_848",TRUE,FALSE,TRUE,FALSE
"2015","HD9_S23_L004_contig_928",TRUE,FALSE,TRUE,FALSE
"2016","HD9_S23_L004_contig_966",FALSE,TRUE,FALSE,TRUE
"2017","HD9_S23_L004_contig_973",TRUE,FALSE,TRUE,FALSE
"2018","HN1_S8_L004_contig_1059",TRUE,FALSE,TRUE,FALSE
"2019","HN1_S8_L004_contig_1097",FALSE,FALSE,TRUE,FALSE
"2020","HN1_S8_L004_contig_1154",TRUE,FALSE,TRUE,FALSE
"2021","HN1_S8_L004_contig_1357",FALSE,TRUE,FALSE,FALSE
"2022","HN1_S8_L004_contig_136",TRUE,FALSE,TRUE,FALSE
"2023","HN1_S8_L004_contig_1461",FALSE,FALSE,TRUE,FALSE
"2024","HN1_S8_L004_contig_1572",TRUE,FALSE,FALSE,FALSE
"2025","HN1_S8_L004_contig_1728",TRUE,FALSE,FALSE,TRUE
"2026","HN1_S8_L004_contig_1756",FALSE,TRUE,FALSE,FALSE
"2027","HN1_S8_L004_contig_1842",FALSE,FALSE,TRUE,FALSE
"2028","HN1_S8_L004_contig_1870",FALSE,TRUE,FALSE,TRUE
"2029","HN1_S8_L004_contig_205",TRUE,FALSE,FALSE,FALSE
"2030","HN1_S8_L004_contig_2183",TRUE,FALSE,TRUE,FALSE
"2031","HN1_S8_L004_contig_22",FALSE,FALSE,FALSE,TRUE
"2032","HN1_S8_L004_contig_2318",FALSE,TRUE,FALSE,FALSE
"2033","HN1_S8_L004_contig_2385",FALSE,FALSE,FALSE,TRUE
"2034","HN1_S8_L004_contig_262",FALSE,FALSE,TRUE,FALSE
"2035","HN1_S8_L004_contig_2778",TRUE,FALSE,FALSE,FALSE
"2036","HN1_S8_L004_contig_2806",FALSE,FALSE,FALSE,TRUE
"2037","HN1_S8_L004_contig_2901",FALSE,TRUE,FALSE,FALSE
"2038","HN1_S8_L004_contig_3037",TRUE,FALSE,TRUE,FALSE
"2039","HN1_S8_L004_contig_3050",FALSE,FALSE,TRUE,FALSE
"2040","HN1_S8_L004_contig_686",FALSE,FALSE,TRUE,FALSE
"2041","HN1_S8_L004_contig_803",FALSE,FALSE,FALSE,TRUE
"2042","HN1_S8_L004_contig_822",FALSE,FALSE,TRUE,FALSE
"2043","HN1_S8_L004_contig_875",TRUE,FALSE,TRUE,FALSE
"2044","HN1_S8_L004_contig_876",FALSE,TRUE,FALSE,FALSE
"2045","HN1_S8_L004_contig_881",FALSE,FALSE,FALSE,TRUE
"2046","HN1_S8_L004_contig_962",FALSE,FALSE,TRUE,FALSE
"2047","HN10_S26_L004_contig_106",TRUE,FALSE,TRUE,FALSE
"2048","HN10_S26_L004_contig_112",FALSE,FALSE,TRUE,FALSE
"2049","HN10_S26_L004_contig_26",FALSE,TRUE,FALSE,FALSE
"2050","HN10_S26_L004_contig_387",FALSE,FALSE,TRUE,FALSE
"2051","HN10_S26_L004_contig_469",FALSE,FALSE,FALSE,TRUE
"2052","HN11_S28_L004_contig_120",TRUE,FALSE,FALSE,FALSE
"2053","HN11_S28_L004_contig_13",TRUE,FALSE,TRUE,FALSE
"2054","HN11_S28_L004_contig_179",TRUE,FALSE,TRUE,FALSE
"2055","HN11_S28_L004_contig_275",FALSE,TRUE,FALSE,FALSE
"2056","HN11_S28_L004_contig_299",TRUE,FALSE,FALSE,FALSE
"2057","HN12_S30_L004_contig_293",TRUE,FALSE,TRUE,FALSE
"2058","HN12_S30_L004_contig_306",FALSE,TRUE,FALSE,TRUE
"2059","HN12_S30_L004_contig_64",TRUE,FALSE,FALSE,FALSE
"2060","HN12_S30_L004_contig_721",TRUE,FALSE,FALSE,FALSE
"2061","HN13_S32_L004_contig_1074",TRUE,FALSE,FALSE,FALSE
"2062","HN13_S32_L004_contig_1270",FALSE,FALSE,TRUE,FALSE
"2063","HN13_S32_L004_contig_1423",FALSE,FALSE,FALSE,TRUE
"2064","HN13_S32_L004_contig_1450",FALSE,FALSE,FALSE,TRUE
"2065","HN13_S32_L004_contig_1455",FALSE,FALSE,TRUE,FALSE
"2066","HN13_S32_L004_contig_153",FALSE,FALSE,FALSE,TRUE
"2067","HN13_S32_L004_contig_1738",TRUE,FALSE,FALSE,FALSE
"2068","HN13_S32_L004_contig_1871",TRUE,FALSE,TRUE,FALSE
"2069","HN13_S32_L004_contig_2029",TRUE,FALSE,TRUE,FALSE
"2070","HN13_S32_L004_contig_2090",FALSE,FALSE,FALSE,TRUE
"2071","HN13_S32_L004_contig_2259",TRUE,FALSE,FALSE,FALSE
"2072","HN13_S32_L004_contig_2260",FALSE,FALSE,FALSE,TRUE
"2073","HN13_S32_L004_contig_2347",FALSE,TRUE,FALSE,TRUE
"2074","HN13_S32_L004_contig_343",TRUE,FALSE,FALSE,FALSE
"2075","HN13_S32_L004_contig_500",TRUE,FALSE,TRUE,FALSE
"2076","HN13_S32_L004_contig_862",FALSE,FALSE,FALSE,TRUE
"2077","HN13_S32_L004_contig_942",TRUE,FALSE,TRUE,FALSE
"2078","HN14_S34_L004_contig_1044",FALSE,TRUE,FALSE,TRUE
"2079","HN14_S34_L004_contig_1147",FALSE,FALSE,TRUE,FALSE
"2080","HN14_S34_L004_contig_1151",FALSE,FALSE,TRUE,FALSE
"2081","HN14_S34_L004_contig_1153",FALSE,TRUE,FALSE,FALSE
"2082","HN14_S34_L004_contig_1393",FALSE,TRUE,FALSE,FALSE
"2083","HN14_S34_L004_contig_1397",FALSE,FALSE,FALSE,TRUE
"2084","HN14_S34_L004_contig_1409",TRUE,FALSE,TRUE,FALSE
"2085","HN14_S34_L004_contig_1548",TRUE,FALSE,FALSE,FALSE
"2086","HN14_S34_L004_contig_157",FALSE,FALSE,FALSE,TRUE
"2087","HN14_S34_L004_contig_1574",FALSE,FALSE,FALSE,TRUE
"2088","HN14_S34_L004_contig_1990",FALSE,FALSE,TRUE,FALSE
"2089","HN14_S34_L004_contig_1997",FALSE,FALSE,FALSE,TRUE
"2090","HN14_S34_L004_contig_213",TRUE,FALSE,TRUE,FALSE
"2091","HN14_S34_L004_contig_2181",FALSE,TRUE,FALSE,TRUE
"2092","HN14_S34_L004_contig_2360",FALSE,FALSE,TRUE,FALSE
"2093","HN14_S34_L004_contig_2574",FALSE,TRUE,FALSE,FALSE
"2094","HN14_S34_L004_contig_2606",FALSE,TRUE,FALSE,TRUE
"2095","HN14_S34_L004_contig_2801",TRUE,FALSE,TRUE,FALSE
"2096","HN14_S34_L004_contig_310",FALSE,FALSE,FALSE,TRUE
"2097","HN14_S34_L004_contig_321",FALSE,FALSE,FALSE,TRUE
"2098","HN14_S34_L004_contig_3213",FALSE,FALSE,FALSE,TRUE
"2099","HN14_S34_L004_contig_327",FALSE,FALSE,FALSE,TRUE
"2100","HN14_S34_L004_contig_3341",FALSE,TRUE,FALSE,FALSE
"2101","HN14_S34_L004_contig_340",FALSE,FALSE,FALSE,TRUE
"2102","HN14_S34_L004_contig_370",FALSE,FALSE,TRUE,FALSE
"2103","HN14_S34_L004_contig_49",TRUE,FALSE,TRUE,FALSE
"2104","HN14_S34_L004_contig_534",FALSE,TRUE,FALSE,FALSE
"2105","HN14_S34_L004_contig_574",TRUE,FALSE,FALSE,FALSE
"2106","HN14_S34_L004_contig_655",FALSE,FALSE,FALSE,TRUE
"2107","HN14_S34_L004_contig_656",FALSE,TRUE,FALSE,TRUE
"2108","HN14_S34_L004_contig_662",FALSE,TRUE,FALSE,FALSE
"2109","HN14_S34_L004_contig_694",FALSE,TRUE,FALSE,FALSE
"2110","HN14_S34_L004_contig_74",FALSE,FALSE,TRUE,FALSE
"2111","HN14_S34_L004_contig_760",TRUE,FALSE,FALSE,FALSE
"2112","HN14_S34_L004_contig_867",FALSE,FALSE,TRUE,FALSE
"2113","HN15_S36_L004_contig_1022",FALSE,FALSE,FALSE,TRUE
"2114","HN15_S36_L004_contig_1307",TRUE,FALSE,FALSE,FALSE
"2115","HN15_S36_L004_contig_1335",FALSE,FALSE,TRUE,FALSE
"2116","HN15_S36_L004_contig_1447",FALSE,TRUE,FALSE,TRUE
"2117","HN15_S36_L004_contig_1567",TRUE,FALSE,FALSE,FALSE
"2118","HN15_S36_L004_contig_1671",FALSE,FALSE,FALSE,TRUE
"2119","HN15_S36_L004_contig_1879",TRUE,FALSE,FALSE,TRUE
"2120","HN15_S36_L004_contig_1905",TRUE,FALSE,FALSE,FALSE
"2121","HN15_S36_L004_contig_1915",FALSE,TRUE,FALSE,TRUE
"2122","HN15_S36_L004_contig_199",FALSE,FALSE,FALSE,TRUE
"2123","HN15_S36_L004_contig_232",FALSE,FALSE,FALSE,TRUE
"2124","HN15_S36_L004_contig_264",FALSE,TRUE,FALSE,FALSE
"2125","HN15_S36_L004_contig_38",FALSE,FALSE,FALSE,TRUE
"2126","HN15_S36_L004_contig_436",FALSE,FALSE,FALSE,TRUE
"2127","HN15_S36_L004_contig_506",TRUE,FALSE,FALSE,FALSE
"2128","HN15_S36_L004_contig_507",FALSE,FALSE,FALSE,TRUE
"2129","HN15_S36_L004_contig_731",TRUE,FALSE,FALSE,TRUE
"2130","HN15_S36_L004_contig_737",TRUE,FALSE,FALSE,TRUE
"2131","HN15_S36_L004_contig_858",TRUE,FALSE,FALSE,FALSE
"2132","HN15_S36_L004_contig_957",FALSE,TRUE,FALSE,FALSE
"2133","HN16_S38_L004_contig_141",TRUE,FALSE,FALSE,FALSE
"2134","HN16_S38_L004_contig_170",TRUE,FALSE,FALSE,FALSE
"2135","HN16_S38_L004_contig_352",TRUE,FALSE,TRUE,FALSE
"2136","HN16_S38_L004_contig_353",TRUE,FALSE,FALSE,FALSE
"2137","HN16_S38_L004_contig_472",TRUE,FALSE,FALSE,FALSE
"2138","HN16_S38_L004_contig_69",FALSE,TRUE,FALSE,FALSE
"2139","HN17_S40_L004_contig_110",FALSE,TRUE,FALSE,FALSE
"2140","HN17_S40_L004_contig_279",TRUE,FALSE,FALSE,FALSE
"2141","HN17_S40_L004_contig_32",TRUE,FALSE,TRUE,FALSE
"2142","HN17_S40_L004_contig_363",TRUE,FALSE,TRUE,FALSE
"2143","HN17_S40_L004_contig_542",FALSE,FALSE,FALSE,TRUE
"2144","HN17_S40_L004_contig_8",TRUE,FALSE,FALSE,FALSE
"2145","HN17_S40_L004_contig_884",FALSE,TRUE,FALSE,FALSE
